	2theta	BCC_112	2theta	BCC_200	2theta	BCC_220	2theta	BCC_110/FCC_111	2theta	FCC_200	2theta	FCC_222	2theta	FCC_311
920.00000	72.65480	00.00000	56.45480	00.00000	87.45480	00.00000	37.05480	00.00000	43.25480	00.00000	84.45480	00.00000	80.05480	00.00000
921.00000	72.64654	00.00000	56.44654	00.00000	87.44654	00.00000	37.04654	00.00000	43.24654	00.00000	84.44654	00.00000	80.04654	00.00000
922.00000	72.63828	00.00000	56.43828	00.00000	87.43828	00.00000	37.03828	00.00000	43.23828	00.00000	84.43828	00.00000	80.03828	00.00000
923.00000	72.63002	00.00000	56.43002	00.00000	87.43002	00.00000	37.03002	00.00000	43.23002	00.00000	84.43002	00.00000	80.03002	00.00000
924.00000	72.62176	00.00000	56.42176	00.00000	87.42176	00.00000	37.02176	00.00000	43.22176	00.00000	84.42176	00.00000	80.02176	00.00000
925.00000	72.61350	00.00000	56.41350	00.00000	87.41350	00.00000	37.01350	00.00000	43.21350	00.00000	84.41350	00.00000	80.01350	00.00000
926.00000	72.60524	00.00000	56.40524	00.00000	87.40524	00.00000	37.00524	00.00000	43.20524	00.00000	84.40524	00.00000	80.00524	00.00000
927.00000	72.59698	00.00000	56.39698	00.00000	87.39698	00.00000	36.99698	00.00000	43.19698	00.00000	84.39698	00.00000	79.99698	00.00000
928.00000	72.58872	00.00000	56.38872	00.00000	87.38872	00.00000	36.98872	00.00000	43.18872	00.00000	84.38872	00.00000	79.98872	00.00000
929.00000	72.58046	00.00000	56.38046	00.00000	87.38046	00.00000	36.98046	00.00000	43.18046	00.00000	84.38046	00.00000	79.98046	00.00000
930.00000	72.57220	00.00000	56.37220	00.00000	87.37220	00.00000	36.97220	00.00000	43.17220	00.00000	84.37220	00.00000	79.97220	00.00000
931.00000	72.56394	00.00000	56.36394	00.00000	87.36394	00.00000	36.96394	00.00000	43.16394	00.00000	84.36394	00.00000	79.96394	00.00000
932.00000	72.55568	00.00000	56.35568	00.00000	87.35568	00.00000	36.95568	00.00000	43.15568	00.00000	84.35568	00.00000	79.95568	00.00000
933.00000	72.54742	00.00000	56.34742	00.00000	87.34742	00.00000	36.94742	00.00000	43.14742	00.00000	84.34742	00.00000	79.94742	00.00000
934.00000	72.53916	00.00000	56.33916	00.00000	87.33916	00.00000	36.93916	00.00000	43.13916	00.00000	84.33916	00.00000	79.93916	00.00000
935.00000	72.53090	00.00000	56.33090	00.00000	87.33090	00.00000	36.93090	00.00000	43.13090	00.00000	84.33090	00.00000	79.93090	00.00000
936.00000	72.52264	00.00000	56.32264	00.00000	87.32264	00.00000	36.92264	00.00000	43.12264	00.00000	84.32264	00.00000	79.92264	00.00000
937.00000	72.51438	00.00000	56.31438	00.00000	87.31438	00.00000	36.91438	00.00000	43.11438	00.00000	84.31438	00.00000	79.91438	00.00000
938.00000	72.50612	00.00000	56.30612	00.00000	87.30612	00.00000	36.90612	00.00000	43.10612	00.00000	84.30612	00.00000	79.90612	00.00000
939.00000	72.49786	00.00000	56.29786	00.00000	87.29786	00.00000	36.89786	00.00000	43.09786	00.00000	84.29786	00.00000	79.89786	00.00000
940.00000	72.48960	00.00000	56.28960	00.00000	87.28960	00.00000	36.88960	00.00000	43.08960	00.00000	84.28960	00.00000	79.88960	00.00000
941.00000	72.48134	00.00000	56.28134	00.00000	87.28134	00.00000	36.88134	00.00000	43.08134	00.00000	84.28134	00.00000	79.88134	00.00000
942.00000	72.47308	00.00000	56.27308	00.00000	87.27308	00.00000	36.87308	00.00000	43.07308	00.00000	84.27308	00.00000	79.87308	00.00000
943.00000	72.46482	00.00000	56.26482	00.00000	87.26482	00.00000	36.86482	00.00000	43.06482	00.00000	84.26482	00.00000	79.86482	00.00000
944.00000	72.45656	00.00000	56.25656	00.00000	87.25656	00.00000	36.85656	00.00000	43.05656	00.00000	84.25656	00.00000	79.85656	00.00000
945.00000	72.44830	00.00000	56.24830	00.00000	87.24830	00.00000	36.84830	00.00000	43.04830	00.00000	84.24830	00.00000	79.84830	00.00000
946.00000	72.44004	00.00000	56.24004	00.00000	87.24004	00.00000	36.84004	00.00000	43.04004	00.00000	84.24004	00.00000	79.84004	00.00000
947.00000	72.43178	00.00000	56.23178	00.00000	87.23178	00.00000	36.83178	00.00000	43.03178	00.00000	84.23178	00.00000	79.83178	00.00000
948.00000	72.42352	00.00000	56.22352	00.00000	87.22352	00.00000	36.82352	00.00000	43.02352	00.00000	84.22352	00.00000	79.82352	00.00000
949.00000	72.41526	00.00000	56.21526	00.00000	87.21526	00.00000	36.81526	00.00000	43.01526	00.00000	84.21526	00.00000	79.81526	00.00000
950.00000	72.40700	00.00000	56.20700	00.00000	87.20700	00.00000	36.80700	00.00000	43.00700	00.00000	84.20700	00.00000	79.80700	00.00000
951.00000	72.39874	00.00000	56.19874	00.00000	87.19874	00.00000	36.79874	00.00000	42.99874	00.00000	84.19874	00.00000	79.79874	00.00000
952.00000	72.39048	00.00000	56.19048	00.00000	87.19048	00.00000	36.79048	00.00000	42.99048	00.00000	84.19048	00.00000	79.79048	00.00000
953.00000	72.38222	00.00000	56.18222	00.00000	87.18222	00.00000	36.78222	00.00000	42.98222	00.00000	84.18222	00.00000	79.78222	00.00000
954.00000	72.37396	00.00000	56.17396	00.00000	87.17396	00.00000	36.77396	00.00000	42.97396	00.00000	84.17396	00.00000	79.77396	00.00000
955.00000	72.36570	00.00000	56.16570	00.00000	87.16570	00.00000	36.76570	00.00000	42.96570	00.00000	84.16570	00.00000	79.76570	00.00000
956.00000	72.35744	00.00000	56.15744	00.00000	87.15744	00.00000	36.75744	00.00000	42.95744	00.00000	84.15744	00.00000	79.75744	00.00000
957.00000	72.34918	00.00000	56.14918	00.00000	87.14918	00.00000	36.74918	00.00000	42.94918	00.00000	84.14918	00.00000	79.74918	00.00000
958.00000	72.34092	00.00000	56.14092	00.00000	87.14092	00.00000	36.74092	00.00000	42.94092	00.00000	84.14092	00.00000	79.74092	00.00000
959.00000	72.33266	00.00000	56.13266	00.00000	87.13266	00.00000	36.73266	00.00000	42.93266	00.00000	84.13266	00.00000	79.73266	00.00000
960.00000	72.32440	00.00000	56.12440	00.00000	87.12440	00.00000	36.72440	00.00000	42.92440	00.00000	84.12440	00.00000	79.72440	00.00000
961.00000	72.31614	00.00000	56.11614	00.00000	87.11614	00.00000	36.71614	00.00000	42.91614	00.00000	84.11614	00.00000	79.71614	00.00000
962.00000	72.30788	00.00000	56.10788	00.00000	87.10788	00.00000	36.70788	00.00000	42.90788	00.00000	84.10788	00.00000	79.70788	00.00000
963.00000	72.29962	00.00000	56.09962	00.00000	87.09962	00.00000	36.69962	00.00000	42.89962	00.00000	84.09962	00.00000	79.69962	00.00000
964.00000	72.29136	00.00000	56.09136	00.00000	87.09136	00.00000	36.69136	00.00000	42.89136	00.00000	84.09136	00.00000	79.69136	00.00000
965.00000	72.28310	00.00000	56.08310	00.00000	87.08310	00.00000	36.68310	00.00000	42.88310	00.00000	84.08310	00.00000	79.68310	00.00000
966.00000	72.27484	00.00000	56.07484	00.00000	87.07484	00.00000	36.67484	00.00000	42.87484	00.00000	84.07484	00.00000	79.67484	00.00000
967.00000	72.26658	00.00000	56.06658	00.00000	87.06658	00.00000	36.66658	00.00000	42.86658	00.00000	84.06658	00.00000	79.66658	00.00000
968.00000	72.25832	00.00000	56.05832	00.00000	87.05832	00.00000	36.65832	00.00000	42.85832	00.00000	84.05832	00.00000	79.65832	00.00000
969.00000	72.25006	00.00000	56.05006	00.00000	87.05006	00.00000	36.65006	00.00000	42.85006	00.00000	84.05006	00.00000	79.65006	00.00000
970.00000	72.24180	00.00000	56.04180	00.00000	87.04180	00.00000	36.64180	00.00000	42.84180	00.00000	84.04180	00.00000	79.64180	00.00000
971.00000	72.23354	00.00000	56.03354	00.00000	87.03354	00.00000	36.63354	00.00000	42.83354	00.00000	84.03354	00.00000	79.63354	00.00000
972.00000	72.22528	00.00000	56.02528	00.00000	87.02528	00.00000	36.62528	00.00000	42.82528	00.00000	84.02528	00.00000	79.62528	00.00000
973.00000	72.21702	00.00000	56.01702	00.00000	87.01702	00.00000	36.61702	00.00000	42.81702	00.00000	84.01702	00.00000	79.61702	00.00000
974.00000	72.20876	00.00000	56.00876	00.00000	87.00876	00.00000	36.60876	00.00000	42.80876	00.00000	84.00876	00.00000	79.60876	00.00000
975.00000	72.20050	00.00000	56.00050	00.00000	87.00050	00.00000	36.60050	00.00000	42.80050	00.00000	84.00050	00.00000	79.60050	00.00000
976.00000	72.19224	00.00000	55.99224	00.00000	86.99224	00.00000	36.59224	00.00000	42.79224	00.00000	83.99224	00.00000	79.59224	00.00000
977.00000	72.18398	00.00000	55.98398	00.00000	86.98398	00.00000	36.58398	00.00000	42.78398	00.00000	83.98398	00.00000	79.58398	00.00000
978.00000	72.17572	00.00000	55.97572	00.00000	86.97572	00.00000	36.57572	00.00000	42.77572	00.00000	83.97572	00.00000	79.57572	00.00000
979.00000	72.16746	00.00000	55.96746	00.00000	86.96746	00.00000	36.56746	00.00000	42.76746	00.00000	83.96746	00.00000	79.56746	00.00000
980.00000	72.15920	00.00000	55.95920	00.00000	86.95920	00.00000	36.55920	00.00000	42.75920	00.00000	83.95920	00.00000	79.55920	00.00000
981.00000	72.15094	00.00000	55.95094	00.00000	86.95094	00.00000	36.55094	00.00000	42.75094	00.00000	83.95094	00.00000	79.55094	00.00000
982.00000	72.14268	00.00000	55.94268	00.00000	86.94268	00.00000	36.54268	00.00000	42.74268	00.00000	83.94268	00.00000	79.54268	00.00000
983.00000	72.13442	00.00000	55.93442	00.00000	86.93442	00.00000	36.53442	00.00000	42.73442	00.00000	83.93442	00.00000	79.53442	00.00000
984.00000	72.12616	00.00000	55.92616	00.00000	86.92616	00.00000	36.52616	00.00000	42.72616	00.00000	83.92616	00.00000	79.52616	00.00000
985.00000	72.11790	00.00000	55.91790	00.00000	86.91790	00.00000	36.51790	00.00000	42.71790	00.00000	83.91790	00.00000	79.51790	00.00000
986.00000	72.10964	00.00000	55.90964	00.00000	86.90964	00.00000	36.50964	00.00000	42.70964	00.00000	83.90964	00.00000	79.50964	00.00000
987.00000	72.10138	00.00000	55.90138	00.00000	86.90138	00.00000	36.50138	00.00000	42.70138	00.00000	83.90138	00.00000	79.50138	00.00000
988.00000	72.09312	00.00000	55.89312	00.00000	86.89312	00.00000	36.49312	00.00000	42.69312	00.00000	83.89312	00.00000	79.49312	00.00000
989.00000	72.08486	00.00000	55.88486	00.00000	86.88486	00.00000	36.48486	00.00000	42.68486	00.00000	83.88486	00.00000	79.48486	00.00000
990.00000	72.07660	00.00000	55.87660	00.00000	86.87660	00.00000	36.47660	00.00000	42.67660	00.00000	83.87660	00.00000	79.47660	00.00000
991.00000	72.06834	00.00000	55.86834	00.00000	86.86834	00.00000	36.46834	00.00000	42.66834	00.00000	83.86834	00.00000	79.46834	00.00000
992.00000	72.06008	00.00000	55.86008	00.00000	86.86008	00.00000	36.46008	00.00000	42.66008	00.00000	83.86008	00.00000	79.46008	00.00000
993.00000	72.05182	00.00000	55.85182	00.00000	86.85182	00.00000	36.45182	00.00000	42.65182	00.00000	83.85182	00.00000	79.45182	00.00000
994.00000	72.04356	00.00000	55.84356	00.00000	86.84356	00.00000	36.44356	00.00000	42.64356	00.00000	83.84356	00.00000	79.44356	00.00000
995.00000	72.03530	00.00000	55.83530	00.00000	86.83530	00.00000	36.43530	00.00000	42.63530	00.00000	83.83530	00.00000	79.43530	00.00000
996.00000	72.02704	00.00000	55.82704	00.00000	86.82704	00.00000	36.42704	00.00000	42.62704	00.00000	83.82704	00.00000	79.42704	00.00000
997.00000	72.01878	00.00000	55.81878	00.00000	86.81878	00.00000	36.41878	00.00000	42.61878	00.00000	83.81878	00.00000	79.41878	00.00000
998.00000	72.01052	00.00000	55.81052	00.00000	86.81052	00.00000	36.41052	00.00000	42.61052	00.00000	83.81052	00.00000	79.41052	00.00000
999.00000	72.00226	00.00000	55.80226	00.00000	86.80226	00.00000	36.40226	00.00000	42.60226	00.00000	83.80226	00.00000	79.40226	00.00000
1000.00000	71.99400	00.00000	55.79400	00.00000	86.79400	00.00000	36.39400	00.00000	42.59400	00.00000	83.79400	00.00000	79.39400	00.00000
1001.00000	71.98574	00.00000	55.78574	00.00000	86.78574	00.00000	36.38574	00.00000	42.58574	00.00000	83.78574	00.00000	79.38574	00.00000
1002.00000	71.97748	00.00000	55.77748	00.00000	86.77748	00.00000	36.37748	00.00000	42.57748	00.00000	83.77748	00.00000	79.37748	00.00000
1003.00000	71.96922	00.00000	55.76922	00.00000	86.76922	00.00000	36.36922	00.00000	42.56922	00.00000	83.76922	00.00000	79.36922	00.00000
1004.00000	71.96096	00.00000	55.76096	00.00000	86.76096	00.00000	36.36096	00.00000	42.56096	00.00000	83.76096	00.00000	79.36096	00.00000
1005.00000	71.95270	00.00000	55.75270	00.00000	86.75270	00.00000	36.35270	00.00000	42.55270	00.00000	83.75270	00.00000	79.35270	00.00000
1006.00000	71.94444	00.00000	55.74444	00.00000	86.74444	00.00000	36.34444	00.00000	42.54444	00.00000	83.74444	00.00000	79.34444	00.00000
1007.00000	71.93618	00.00000	55.73618	00.00000	86.73618	00.00000	36.33618	00.00000	42.53618	00.00000	83.73618	00.00000	79.33618	00.00000
1008.00000	71.92792	00.00000	55.72792	00.00000	86.72792	00.00000	36.32792	00.00000	42.52792	00.00000	83.72792	00.00000	79.32792	00.00000
1009.00000	71.91966	00.00000	55.71966	00.00000	86.71966	00.00000	36.31966	00.00000	42.51966	00.00000	83.71966	00.00000	79.31966	00.00000
1010.00000	71.91140	00.00000	55.71140	00.00000	86.71140	00.00000	36.31140	00.00000	42.51140	00.00000	83.71140	00.00000	79.31140	00.00000
1011.00000	71.90314	00.00000	55.70314	00.00000	86.70314	00.00000	36.30314	00.00000	42.50314	00.00000	83.70314	00.00000	79.30314	00.00000
1012.00000	71.89488	00.00000	55.69488	00.00000	86.69488	00.00000	36.29488	00.00000	42.49488	00.00000	83.69488	00.00000	79.29488	00.00000
1013.00000	71.88662	00.00000	55.68662	00.00000	86.68662	00.00000	36.28662	00.00000	42.48662	00.00000	83.68662	00.00000	79.28662	00.00000
1014.00000	71.87836	00.00000	55.67836	00.00000	86.67836	00.00000	36.27836	00.00000	42.47836	00.00000	83.67836	00.00000	79.27836	00.00000
1015.00000	71.87010	00.00000	55.67010	00.00000	86.67010	00.00000	36.27010	00.00000	42.47010	00.00000	83.67010	00.00000	79.27010	00.00000
1016.00000	71.86184	00.00000	55.66184	00.00000	86.66184	00.00000	36.26184	00.00000	42.46184	00.00000	83.66184	00.00000	79.26184	00.00000
1017.00000	71.85358	00.00000	55.65358	00.00000	86.65358	00.00000	36.25358	00.00000	42.45358	00.00000	83.65358	00.00000	79.25358	00.00000
1018.00000	71.84532	00.00000	55.64532	00.00000	86.64532	00.00000	36.24532	00.00000	42.44532	00.00000	83.64532	00.00000	79.24532	00.00000
1019.00000	71.83706	00.00000	55.63706	00.00000	86.63706	00.00000	36.23706	00.00000	42.43706	00.00000	83.63706	00.00000	79.23706	00.00000
1020.00000	71.82880	00.00000	55.62880	00.00000	86.62880	00.00000	36.22880	00.00000	42.42880	00.00000	83.62880	00.00000	79.22880	00.00000
1021.00000	71.82054	00.00000	55.62054	00.00000	86.62054	00.00000	36.22054	00.00000	42.42054	00.00000	83.62054	00.00000	79.22054	00.00000
1022.00000	71.81228	00.00000	55.61228	00.00000	86.61228	00.00000	36.21228	00.00000	42.41228	00.00000	83.61228	00.00000	79.21228	00.00000
1023.00000	71.80402	00.00000	55.60402	00.00000	86.60402	00.00000	36.20402	00.00000	42.40402	00.00000	83.60402	00.00000	79.20402	00.00000
1024.00000	71.79576	00.00000	55.59576	00.00000	86.59576	00.00000	36.19576	00.00000	42.39576	00.00000	83.59576	00.00000	79.19576	00.00000
